TIME,000300.SH,H11008.CSI,CBA01201.CS,CBA00601.CS,NH0100.NHF,DR001.IB
2011-08-11,2866.924,139.55,133.3376,132.6441,1511.7462,2.76
2011-08-12,2875.365,139.15,133.4332,132.6749,1512.0249,2.8
2011-08-15,2917.883,139.23,133.5829,132.7651,1521.2368,2.87
2011-08-16,2897.581,139.07,133.5458,132.6701,1506.6389,2.99
2011-08-17,2886.013,139.2,133.6073,132.7383,1518.7145,3.06
2011-08-18,2834.254,139.23,133.5636,132.6533,1513.7302,3.52
2011-08-19,2807.664,139.25,133.6173,132.8028,1507.6743,3.72
2011-08-22,2777.787,139.41,133.6507,132.8473,1503.4873,4.05
2011-08-23,2821.003,139.27,133.6599,132.8333,1515.4005,4.0
2011-08-24,2810.016,139.26,133.6325,132.8281,1513.6209,3.77
2011-08-25,2903.837,139.14,133.6112,132.6982,1509.8898,3.34
2011-08-26,2901.216,139.01,133.6026,132.6463,1510.6629,3.24
2011-08-29,2852.809,138.66,133.2036,131.8779,1519.5683,3.2
2011-08-30,2841.74,138.53,132.9852,131.5713,1529.3247,3.42
2011-08-31,2846.776,138.48,132.9714,131.7326,1534.658,3.36
2011-09-01,2834.535,138.77,133.0496,131.9693,1528.0456,3.41
2011-09-02,2803.854,138.46,133.0616,131.9993,1525.4943,3.47
2011-09-05,2743.817,138.44,133.163,132.2113,1513.414,3.6
2011-09-06,2723.303,138.53,133.2343,132.3892,1511.3442,3.0
2011-09-07,2779.09,138.42,133.1752,132.1876,1526.4235,3.06
2011-09-08,2756.105,138.3,133.1343,132.1528,1523.5278,3.12
2011-09-09,2751.095,138.3,133.1686,132.3002,1526.5364,2.95
2011-09-13,2720.283,138.2,133.2379,132.5192,1512.6333,2.96
2011-09-14,2733.108,138.19,133.251,132.4957,1495.0246,2.97
2011-09-15,2729.051,138.18,133.2538,132.354,1496.1996,3.3
2011-09-16,2733.987,138.09,133.1968,132.2244,1500.1495,3.2
2011-09-19,2679.27,138.15,133.2048,132.2256,1463.2435,3.47
2011-09-20,2689.845,138.11,133.2448,132.2444,1463.2096,3.8
2011-09-21,2771.011,138.12,133.2563,132.2193,1468.1975,3.74
2011-09-22,2685.688,137.95,133.303,132.4211,1431.654,3.5
2011-09-23,2669.478,138.12,133.4848,133.1201,1388.9331,3.28
2011-09-26,2610.919,138.07,133.8371,133.6632,1341.4097,3.1
2011-09-27,2637.879,138.06,133.8826,133.5244,1373.8119,4.06
2011-09-28,2610.59,137.95,133.8684,133.5037,1362.9248,3.9
2011-09-29,2588.185,137.87,133.9068,133.7502,1331.3891,3.88
2011-09-30,2581.351,138.0,133.9981,133.949,1362.9292,4.8654
2011-10-10,2557.082,138.34,134.4128,134.9572,1352.2253,3.82
2011-10-11,2551.994,138.31,134.6364,135.1365,1351.4663,3.45
2011-10-12,2644.758,138.42,134.6764,135.0003,1366.6028,2.95
2011-10-13,2662.601,138.39,134.6913,134.8719,1359.9145,2.97
2011-10-14,2653.782,138.6,134.8152,135.1722,1372.6149,2.79
2011-10-17,2666.951,138.83,134.9012,135.0995,1364.3187,2.82
2011-10-18,2592.209,138.99,135.0674,135.4688,1331.709,2.85
2011-10-19,2583.081,139.5,135.2165,135.525,1328.83,2.9
2011-10-20,2520.532,140.1793,135.6746,135.6132,1286.1888,3.05
2011-10-21,2507.877,141.2708,135.7732,135.5803,1294.7889,3.07
2011-10-24,2576.669,140.5446,135.7983,135.5639,1334.425,3.07
2011-10-25,2625.425,140.5862,135.7168,135.3508,1342.9249,3.6
2011-10-26,2651.652,140.5602,135.8594,135.4461,1347.807,4.01
2011-10-27,2657.478,140.3889,135.8196,135.3869,1359.1949,4.3
2011-10-28,2709.017,140.5775,135.828,135.5137,1368.471,4.0
2011-10-31,2695.307,140.7527,136.0001,135.7151,1351.1049,4.71
2011-11-01,2697.534,140.7187,136.1561,136.0656,1343.0174,3.2
2011-11-02,2742.39,140.8759,136.3542,136.2573,1356.1261,3.11
2011-11-03,2744.301,141.0258,136.5759,136.3178,1336.2765,2.5
2011-11-04,2763.746,141.2443,136.6893,136.4126,1366.6202,3.1
2011-11-07,2736.248,141.326,136.7788,136.38,1351.0174,3.05
2011-11-08,2727.71,141.5968,137.0293,136.6506,1350.1214,3.12
2011-11-09,2751.654,141.8442,137.3588,137.1437,1351.3599,3.12
2011-11-10,2699.588,141.9995,137.9634,137.8233,1313.1565,3.4
2011-11-11,2695.002,142.2532,137.9833,137.6495,1325.8241,2.83
2011-11-14,2750.195,142.5769,138.0825,137.7395,1355.5088,2.95
2011-11-15,2744.68,142.4874,138.0736,137.3275,1348.0051,2.92
2011-11-16,2670.116,142.595,137.994,137.4588,1336.968,2.93
2011-11-17,2662.017,142.5316,137.9746,137.3564,1347.6841,3.24
2011-11-18,2606.495,142.4607,137.8892,137.3892,1334.2112,3.42
2011-11-21,2609.687,142.3802,137.8462,137.2628,1323.1931,3.65
2011-11-22,2609.475,142.2529,137.8015,137.3201,1319.1678,3.85
2011-11-23,2584.011,142.3026,137.8563,137.7098,1308.2735,3.05
2011-11-24,2588.915,142.4916,137.9838,137.637,1307.037,3.95
2011-11-25,2569.973,142.379,138.0311,137.6735,1296.0142,4.03
2011-11-28,2573.321,142.4045,138.0223,137.5664,1314.427,3.72
2011-11-29,2608.569,142.2449,137.9545,137.5539,1320.7783,3.42
2011-11-30,2521.52,142.1483,138.0323,137.7012,1309.0611,3.43
2011-12-01,2583.613,142.7624,138.8323,138.7209,1346.7415,2.94
2011-12-02,2557.311,143.1716,139.1612,139.1156,1345.1523,3.0
2011-12-05,2521.385,143.3517,139.2227,139.2735,1347.7496,2.72
2011-12-06,2516.341,143.2232,139.2012,139.1447,1344.3012,2.85
2011-12-07,2528.228,143.2471,139.2482,139.0883,1353.4556,2.87
2011-12-08,2525.001,143.207,139.2765,139.1097,1347.571,2.87
2011-12-09,2503.461,143.3471,139.329,139.1972,1339.8985,2.9
2011-12-12,2477.692,143.3321,139.2862,139.1352,1329.639,2.95
2011-12-13,2421.928,143.3716,139.2668,139.089,1321.7878,2.91
2011-12-14,2397.48,143.4918,139.2576,139.1399,1319.489,2.93
2011-12-15,2340.788,143.4777,139.2829,139.1277,1300.8407,2.95
2011-12-16,2390.129,143.4177,139.291,139.287,1318.6834,2.9
2011-12-19,2384.408,143.5775,139.3355,139.2956,1313.512,2.88
2011-12-20,2377.073,143.592,139.3824,139.331,1314.5587,2.9
2011-12-21,2339.108,143.6169,139.3831,139.3088,1320.2227,2.91
2011-12-22,2341.335,143.5722,139.3954,139.3151,1324.1129,2.94
2011-12-23,2359.159,143.5544,139.3735,139.2989,1333.5763,2.94
2011-12-26,2335.702,143.6918,139.4472,139.4275,1323.8716,3.0
2011-12-27,2305.035,143.6966,139.4657,139.4662,1323.0186,3.08
2011-12-28,2307.928,143.769,139.5012,139.4685,1327.8608,3.42
2011-12-29,2311.361,143.791,139.5728,139.582,1317.432,3.42
2011-12-30,2345.742,144.0903,139.5931,139.7266,1323.1581,3.41
2012-01-04,2298.753,144.1617,139.6992,139.7554,1325.5516,3.5
2012-01-05,2276.385,144.1727,139.6622,139.7878,1338.3194,4.0
2012-01-06,2290.601,144.4225,139.7695,140.0117,1337.9823,4.0
2012-01-09,2368.57,144.6919,139.9368,140.0766,1336.892,4.0
2012-01-10,2447.349,145.3966,140.0606,140.1086,1346.9497,3.72
2012-01-11,2435.608,145.2185,139.9952,140.0143,1353.6195,3.25
2012-01-12,2435.219,145.6776,139.9425,140.0576,1356.152,3.48
2012-01-13,2394.334,145.5831,139.8784,140.0388,1353.4246,4.8
2012-01-16,2345.649,145.627,139.8792,139.9708,1352.018,7.5
2012-01-17,2460.601,145.6075,139.9338,140.0622,1371.0043,7.52
2012-01-18,2422.189,145.7274,139.901,140.0974,1370.1547,7.0
2012-01-19,2468.35,145.7544,139.9833,140.2652,1378.613,6.49
2012-01-20,2504.086,145.865,140.0677,140.2983,1392.3533,3.46
2012-01-30,2460.72,146.2503,140.2365,140.3322,1389.4531,2.86
2012-01-31,2464.26,146.452,140.2656,140.3288,1393.1796,2.97
2012-02-01,2428.994,146.4265,140.1817,140.1174,1386.0257,2.97
2012-02-02,2486.238,146.3689,140.147,140.0322,1392.402,2.97
2012-02-03,2506.09,146.4335,140.2029,140.0793,1396.9925,2.6
2012-02-06,2504.322,146.3852,140.1176,139.8431,1410.3085,2.79
2012-02-07,2457.954,146.4184,140.0497,139.8473,1400.789,2.78
2012-02-08,2528.236,146.3399,139.8815,139.6624,1420.1065,2.77
2012-02-09,2529.231,145.9934,139.8205,139.474,1411.3469,2.7
2012-02-10,2533.624,146.1118,139.8504,139.5771,1405.9455,2.69
2012-02-13,2531.981,146.3829,139.9925,139.7304,1405.7277,2.7
2012-02-14,2522.107,146.3888,139.9791,139.7768,1399.3927,3.01
2012-02-15,2549.607,146.357,139.8991,139.62,1398.2192,3.05
2012-02-16,2536.074,146.2631,139.7803,139.6028,1380.7832,3.61
2012-02-17,2537.086,146.133,139.714,139.5202,1387.8779,4.75
2012-02-20,2540.706,146.3983,139.9268,139.7729,1391.7684,4.82
2012-02-21,2562.453,146.3743,139.8264,139.7629,1403.3687,4.8
2012-02-22,2597.476,146.3563,139.8158,139.7079,1407.2838,4.96
2012-02-23,2606.256,146.3465,139.8401,139.7224,1406.6351,5.25
2012-02-24,2648.017,146.3656,139.8558,139.7625,1403.1727,2.8
2012-02-27,2656.573,146.4367,139.7062,139.5772,1411.3554,3.02
2012-02-28,2662.463,146.3243,139.6544,139.5777,1420.3649,2.69
2012-02-29,2634.143,146.3263,139.6425,139.6579,1422.4378,2.6
2012-03-01,2633.345,146.3377,139.6943,139.6267,1410.6802,2.51
2012-03-02,2679.934,146.3882,139.7037,139.5281,1421.539,2.54
2012-03-05,2662.698,146.3322,139.6884,139.5456,1416.8441,2.46
2012-03-06,2621.052,146.3318,139.7585,139.6766,1409.07,2.33
2012-03-07,2603.005,146.4333,139.8464,139.8099,1396.8918,2.33
2012-03-08,2635.791,146.5077,139.9167,139.8569,1400.0193,2.33
2012-03-09,2664.302,146.6099,139.9422,139.8458,1418.6927,2.32
2012-03-12,2654.402,146.7334,140.0251,139.9778,1417.5996,2.32
2012-03-13,2681.073,146.6778,140.0351,139.9413,1425.1803,2.28
2012-03-14,2605.106,146.7039,139.9765,139.9093,1418.1711,2.32
2012-03-15,2585.546,146.6831,139.9344,139.8149,1417.7367,2.35
2012-03-16,2623.52,146.6704,139.9643,139.9146,1418.7187,2.39
2012-03-19,2630.013,146.7238,139.9666,139.9024,1415.9869,2.4
2012-03-20,2584.445,146.7118,139.8732,139.9014,1410.517,2.5
2012-03-21,2587.793,146.5642,139.8215,139.8635,1412.5187,2.55
2012-03-22,2583.747,146.5881,139.7547,139.9457,1406.9842,2.7
2012-03-23,2552.94,146.5852,139.8232,140.0843,1412.5664,2.4
2012-03-26,2555.442,146.5516,139.864,140.1374,1415.1931,2.5
2012-03-27,2547.143,146.5899,139.8308,140.1004,1420.8603,2.55
2012-03-28,2474.9,146.6892,139.8595,140.2086,1413.7459,2.2
2012-03-29,2443.122,146.7422,139.9782,140.3104,1405.4191,2.6
2012-03-30,2454.899,146.7388,140.0151,140.3822,1404.7358,2.68
2012-04-05,2512.832,146.7577,140.049,140.3952,1416.4654,3.03
2012-04-06,2519.83,146.8109,140.022,140.3856,1424.7659,3.25
2012-04-09,2495.146,146.9298,139.9795,140.3214,1422.6875,2.94
2012-04-10,2519.788,146.9002,139.9209,140.3513,1424.1884,3.0
2012-04-11,2520.036,146.9278,139.9353,140.4061,1408.5613,3.0
2012-04-12,2570.436,146.9729,139.8739,140.3253,1413.6903,3.05
2012-04-13,2580.454,147.001,139.8184,140.3188,1411.8408,3.5
2012-04-16,2574.044,147.08,139.7541,140.3458,1398.9045,3.29
2012-04-17,2541.883,147.0817,139.7205,140.3897,1397.2643,3.01
2012-04-18,2599.908,147.2015,139.6659,140.3594,1408.2957,3.0
2012-04-19,2596.056,147.1958,139.6078,140.2898,1406.4574,3.2
2012-04-20,2626.839,147.2551,139.689,140.3913,1406.5978,2.8
2012-04-23,2606.038,147.312,139.7751,140.4491,1402.5311,3.28
2012-04-24,2604.866,147.3683,139.8731,140.5119,1397.917,3.22
2012-04-25,2625.99,147.3759,139.8458,140.487,1398.8163,3.47
2012-04-26,2631.487,147.4093,139.866,140.5252,1404.9565,3.45
2012-04-27,2626.157,147.4569,139.8916,140.5379,1404.657,3.29
2012-05-02,2683.487,147.5463,139.9723,140.5689,1404.5997,2.85
2012-05-03,2691.518,147.5206,139.9805,140.5679,1394.5464,2.96
2012-05-04,2715.879,147.5437,139.9861,140.563,1398.6172,2.97
2012-05-07,2717.778,147.6191,140.0164,140.6148,1385.4007,2.96
2012-05-08,2709.116,147.6367,139.9941,140.6271,1384.7851,2.3
2012-05-09,2657.514,147.7254,140.0635,140.6855,1373.9306,2.4
2012-05-10,2657.214,147.7895,140.1979,140.8112,1377.7794,2.32
2012-05-11,2636.917,147.9498,140.4416,141.0904,1357.2915,2.29
2012-05-14,2615.534,148.2931,140.9908,141.626,1339.6425,2.1
2012-05-15,2617.374,148.6978,141.3208,142.2755,1336.2943,1.87
2012-05-16,2574.647,148.9517,141.5131,142.6002,1315.7099,1.836
2012-05-17,2613.942,148.959,141.5338,142.2222,1331.6598,1.81
2012-05-18,2573.976,149.1055,141.6482,142.5472,1323.5491,1.8
2012-05-21,2587.231,149.2068,141.6474,142.405,1337.0672,1.82
2012-05-22,2627.525,149.3403,141.6404,142.397,1332.2927,1.83
2012-05-23,2616.869,149.4685,141.6611,142.451,1313.0904,1.85
2012-05-24,2595.26,149.8385,141.8675,142.808,1316.908,1.89
2012-05-25,2573.103,150.103,142.2307,143.3412,1316.9235,1.91
2012-05-28,2614.689,150.121,142.2519,143.1242,1326.2748,1.92
2012-05-29,2650.854,150.1617,142.145,142.947,1331.693,1.91
2012-05-30,2642.258,150.1915,142.118,142.865,1322.5091,1.91
2012-05-31,2632.042,150.2929,142.2414,142.969,1314.1898,1.884
2012-06-01,2632.998,150.1525,142.3023,143.0301,1304.9394,1.9
2012-06-04,2559.026,150.3325,142.3252,143.0642,1275.826,1.92
2012-06-05,2558.842,150.3001,142.3225,142.9794,1288.1794,2.02
2012-06-06,2557.401,150.5012,142.3224,142.9271,1290.1824,2.21
2012-06-07,2542.184,150.9169,142.2912,142.8641,1293.5948,2.4
2012-06-08,2524.329,151.3315,142.5648,143.3717,1282.9929,2.41
2012-06-11,2558.265,151.4429,142.4322,143.1108,1303.1876,2.32
2012-06-12,2540.178,151.4271,142.366,142.9616,1292.0708,2.4
2012-06-13,2580.636,151.4215,142.2772,142.8129,1291.6772,2.5
2012-06-14,2560.421,151.3768,142.2199,142.7349,1288.3152,2.55
2012-06-15,2568.054,151.3849,142.2338,142.7945,1302.0507,2.57
2012-06-18,2581.212,151.3126,142.2053,142.6072,1306.8744,2.554
2012-06-19,2558.621,151.1631,142.1438,142.6082,1307.6359,2.7
2012-06-20,2552.611,151.2308,142.1256,142.5812,1317.461,3.31
2012-06-21,2512.185,151.1845,142.154,142.6983,1300.7793,3.63
2012-06-25,2456.518,151.2455,142.1958,142.9613,1300.6626,3.8
2012-06-26,2454.915,151.3006,142.2488,143.0546,1296.1352,3.91
2012-06-27,2447.195,151.3666,142.3204,143.3399,1294.1286,3.5
2012-06-28,2425.729,151.5032,142.3626,143.419,1300.5754,3.57
2012-06-29,2461.612,151.4337,142.3872,143.459,1310.632,4.0
2012-07-02,2465.238,151.4771,142.4285,143.4145,1315.4025,3.62
2012-07-03,2468.721,151.5247,142.4334,143.5046,1331.5124,3.25
2012-07-04,2464.919,151.584,142.4512,143.5244,1334.8432,2.63
2012-07-05,2430.37,151.6376,142.48,143.5839,1341.9419,2.61
2012-07-06,2472.614,151.8746,142.6514,143.8155,1336.1701,2.1
2012-07-09,2416.036,152.0703,142.6972,144.0599,1337.9681,2.4
2012-07-10,2406.706,152.0046,142.7092,144.198,1329.7559,2.34
2012-07-11,2425.572,152.095,142.7518,144.2899,1327.2612,2.36
2012-07-12,2449.181,152.089,142.7812,144.3031,1324.5703,2.4
2012-07-13,2450.633,152.0738,142.7824,144.255,1337.516,2.49
2012-07-16,2399.731,152.2808,142.757,144.194,1346.2683,2.47
2012-07-17,2414.201,152.2815,142.7175,144.144,1333.9112,2.64
2012-07-18,2414.335,152.2819,142.6673,144.1111,1329.8032,3.05
2012-07-19,2424.322,152.2556,142.6781,144.1003,1336.1875,3.01
2012-07-20,2398.455,152.3547,142.7005,144.1826,1327.9032,3.15
2012-07-23,2365.431,152.376,142.73,144.224,1303.3188,3.37
2012-07-24,2375.992,152.4518,142.6751,144.2393,1295.5595,2.97
2012-07-25,2360.083,152.4239,142.6538,144.2193,1285.6173,2.6
2012-07-26,2347.488,152.3704,142.6553,144.1835,1289.572,2.66
2012-07-27,2349.108,152.3326,142.652,144.168,1302.0813,2.6
2012-07-30,2335.793,152.3645,142.6851,144.1955,1301.4905,2.53
2012-07-31,2332.922,152.2695,142.6251,144.0945,1307.8193,2.6
2012-08-01,2358.651,152.2139,142.6002,144.0917,1303.9036,2.62
2012-08-02,2334.882,152.1677,142.5937,144.1314,1298.1393,2.55
2012-08-03,2353.737,152.1128,142.5651,144.1012,1295.1509,2.51
2012-08-06,2385.611,152.1315,142.5053,144.0015,1302.0179,2.49
2012-08-07,2388.873,151.9634,142.4078,143.8461,1306.9003,2.54
2012-08-08,2389.795,151.9367,142.3424,143.6462,1298.1506,2.556
2012-08-09,2411.7,151.8748,142.3898,143.8498,1311.327,2.6
2012-08-10,2399.751,151.8603,142.4719,143.9134,1307.0753,2.66
2012-08-13,2351.931,151.8003,142.4798,143.8718,1298.0889,2.44
2012-08-14,2357.016,151.7498,142.4581,143.8026,1295.768,2.69
2012-08-15,2331.615,151.6409,142.4212,143.6149,1301.8224,3.14
2012-08-16,2319.67,151.6824,142.3999,143.5633,1298.1969,3.13
2012-08-17,2313.476,151.7062,142.3737,143.581,1302.0074,3.22
2012-08-20,2301.788,151.6517,142.3106,143.4395,1299.5333,3.38
2012-08-21,2313.703,151.6258,142.2835,143.3793,1306.3116,3.5
2012-08-22,2295.586,151.4676,142.1705,143.0964,1306.7278,3.09
2012-08-23,2302.199,151.4197,142.1709,143.2242,1313.3988,2.97
2012-08-24,2275.677,151.344,142.2316,143.4695,1309.5388,2.7
2012-08-27,2228.204,151.3646,142.2443,143.4663,1319.9066,2.7
2012-08-28,2238.411,151.2711,142.1677,143.4104,1307.5642,2.7
2012-08-29,2214.814,151.2959,142.1557,143.305,1303.0669,2.6
2012-08-30,2211.37,151.3054,142.0988,143.29,1310.1005,2.39
2012-08-31,2204.868,151.2934,142.0684,143.2954,1302.9685,2.07
2012-09-03,2228.369,151.3589,142.1164,143.3318,1315.5726,2.06
2012-09-04,2204.407,151.4319,142.1452,143.4397,1309.1025,2.05
2012-09-05,2199.875,151.4252,142.1443,143.4063,1300.0404,2.5
2012-09-06,2217.823,151.4783,142.1467,143.4068,1305.4085,2.14
2012-09-07,2317.179,151.4435,142.0749,143.1875,1313.5212,2.14
2012-09-10,2326.666,151.4732,141.9172,142.9126,1340.8659,2.31
2012-09-11,2311.89,151.4436,141.84,142.8258,1340.0456,2.3
2012-09-12,2320.071,151.2463,141.6298,142.601,1344.7165,2.6
2012-09-13,2298.461,151.1499,141.5539,142.612,1337.9885,2.69
2012-09-14,2315.542,151.0669,141.2764,142.2389,1372.0684,2.68
2012-09-17,2258.705,151.005,141.1852,142.1069,1363.4505,3.0
2012-09-18,2235.239,151.0885,141.2447,142.4018,1361.0354,4.0
2012-09-19,2246.236,151.0445,141.2501,142.4199,1369.6244,3.52
2012-09-20,2195.951,150.8586,141.2878,142.4985,1349.8007,4.0
2012-09-21,2199.063,150.8505,141.3573,142.61,1349.8946,2.4
2012-09-24,2215.516,150.9732,141.4037,142.6518,1336.8638,4.34
2012-09-25,2210.154,151.099,141.4661,142.8925,1339.2472,3.8
2012-09-26,2184.891,151.3101,141.5529,142.9918,1335.4097,2.99
2012-09-27,2251.717,151.4588,141.6542,143.0012,1338.0056,3.0
2012-09-28,2293.106,151.4699,141.699,142.9798,1351.3777,2.5
2012-10-08,2270.054,151.6354,141.766,142.9033,1338.8334,3.73
2012-10-09,2320.157,151.6227,141.7703,142.8434,1355.8072,2.3
2012-10-10,2324.117,151.6125,141.7703,142.7643,1354.0724,2.3
2012-10-11,2302.533,151.8606,141.8136,142.828,1351.3952,2.43
2012-10-12,2304.531,151.9516,141.9291,142.9668,1348.3459,2.5
2012-10-15,2294.857,152.2445,141.9972,143.0901,1337.0865,2.05
2012-10-16,2298.162,152.3068,141.9589,142.9697,1343.6956,2.22
2012-10-17,2300.803,152.3483,141.9401,142.8889,1346.6639,2.22
2012-10-18,2336.077,152.3924,141.9173,142.8163,1354.4354,2.2
2012-10-19,2332.47,152.4617,141.9087,142.746,1342.0926,2.2
2012-10-22,2341.592,152.4339,141.9359,142.8243,1344.5,2.25
2012-10-23,2312.077,152.3983,141.8982,142.7666,1329.09,2.4
2012-10-24,2307.779,152.4578,141.8618,142.7304,1337.14,2.85
2012-10-25,2291.239,152.4256,141.7919,142.6685,1338.96,3.0
2012-10-26,2247.907,152.3492,141.7665,142.6373,1330.77,3.47
2012-10-29,2235.854,152.3756,141.8131,142.7083,1323.39,4.48
2012-10-30,2239.882,152.3592,141.8499,142.7921,1323.36,3.08
2012-10-31,2254.82,152.4756,141.8227,142.7567,1328.96,2.95
2012-11-01,2297.884,152.4403,141.7792,142.6141,1337.05,3.05
2012-11-02,2306.774,152.4146,141.7777,142.6986,1329.96,2.66
2012-11-05,2301.88,152.4339,141.8284,142.7801,1317.03,2.7
2012-11-06,2292.206,152.4341,141.8529,142.8351,1322.33,2.53
2012-11-07,2287.505,152.3878,141.8741,142.9083,1325.22,2.57
2012-11-08,2245.405,152.4086,141.9016,142.9528,1316.78,2.58
2012-11-09,2240.924,152.4418,141.9051,143.0183,1319.65,2.62
2012-11-12,2251.848,152.4813,141.9405,143.0596,1313.68,2.52
2012-11-13,2212.44,152.5093,141.966,143.1457,1309.42,2.35
2012-11-14,2223.11,152.5595,141.99,143.2375,1318.96,2.3
2012-11-15,2193.623,152.4804,142.0303,143.2769,1317.94,2.27
2012-11-16,2177.24,152.6363,142.0888,143.4142,1315.26,2.28
2012-11-19,2174.985,152.7654,142.1997,143.5779,1317.27,2.16
2012-11-20,2164.881,152.7691,142.2211,143.5548,1318.89,2.25
2012-11-21,2194.896,152.7756,142.2295,143.4964,1320.07,2.1
2012-11-22,2177.546,152.7257,142.2017,143.4087,1321.69,2.32
2012-11-23,2192.676,152.7477,142.1801,143.3919,1324.73,2.28
2012-11-26,2175.599,152.7471,142.183,143.365,1324.3,2.35
2012-11-27,2150.638,152.7641,142.1732,143.3341,1319.96,2.32
2012-11-28,2129.161,152.7779,142.184,143.3144,1315.79,2.32
2012-11-29,2115.676,152.7332,142.183,143.3684,1312.46,2.35
2012-11-30,2139.661,152.7532,142.2032,143.3454,1322.35,2.26
2012-12-03,2108.85,152.7815,142.231,143.3464,1333.67,2.26
2012-12-04,2131.473,152.7613,142.2433,143.2858,1330.43,2.36
2012-12-05,2207.878,152.7546,142.2394,143.226,1339.29,2.25
2012-12-06,2203.602,152.7396,142.2477,143.2199,1336.71,2.3
2012-12-07,2246.757,152.7466,142.2591,143.1971,1343.64,2.25
2012-12-10,2271.046,152.7707,142.2965,143.2064,1353.67,2.25
2012-12-11,2258.5,152.8023,142.3229,143.2523,1349.08,2.25
2012-12-12,2267.767,152.8238,142.3301,143.2692,1350.96,2.26
2012-12-13,2242.635,152.8526,142.3478,143.2932,1345.17,2.58
2012-12-14,2355.865,152.8719,142.3548,143.2454,1358.6,2.26
2012-12-17,2366.7,152.9064,142.3678,143.2702,1369.09,2.26
2012-12-18,2368.12,152.9606,142.3676,143.2878,1367.23,2.29
2012-12-19,2371.109,152.9587,142.3332,143.2526,1363.07,2.4
2012-12-20,2384.816,152.9375,142.3191,143.2107,1352.22,2.65
2012-12-21,2372.002,152.9027,142.3146,143.2325,1349.91,2.42
2012-12-24,2381.217,152.8582,142.352,143.2809,1351.91,2.3
2012-12-25,2448.395,152.8934,142.3958,143.3206,1357.13,2.5
2012-12-26,2457.619,152.9028,142.4397,143.3597,1360.75,2.3
2012-12-27,2444.594,152.9432,142.5094,143.491,1367.79,2.09
2012-12-28,2480.049,152.9898,142.5637,143.5657,1371.87,2.3
2012-12-31,2522.952,153.1696,142.6237,143.6306,1378.96,3.86
2013-01-04,2524.409,153.2245,142.6271,143.474,1381.29,2.44
2013-01-07,2535.985,153.3537,142.8211,143.6266,1382.6,2.12
2013-01-08,2525.33,153.4188,142.8922,143.7053,1384.39,1.62
2013-01-09,2526.126,153.4951,142.97,143.7699,1379.8,2.09
2013-01-10,2530.569,153.5838,142.9742,143.6709,1383.42,1.98
2013-01-11,2483.23,153.6285,142.9852,143.5927,1370.52,2.03
2013-01-14,2577.725,153.6916,143.0321,143.6211,1380.48,2.04
2013-01-15,2595.856,153.7271,143.0775,143.6581,1371.64,2.07
2013-01-16,2577.092,153.7299,143.0959,143.6641,1373.41,2.04
2013-01-17,2552.758,153.7712,143.1481,143.7232,1373.26,2.0
2013-01-18,2595.439,153.869,143.2682,143.8406,1386.46,2.05
2013-01-21,2610.898,153.9543,143.3884,143.9186,1380.5,1.94
2013-01-22,2596.898,154.0501,143.4955,143.936,1387.32,1.93
2013-01-23,2607.456,154.0805,143.5649,143.9347,1389.75,2.3
2013-01-24,2582.755,154.1309,143.54,143.8673,1381.09,2.1
2013-01-25,2571.674,154.1603,143.5663,143.8808,1384.89,2.1
2013-01-28,2651.863,154.3,143.5821,143.8124,1384.15,2.09
2013-01-29,2675.866,154.3146,143.6056,143.8,1390.14,2.2
2013-01-30,2688.711,154.3178,143.6174,143.8142,1398.88,2.11
2013-01-31,2686.882,154.3905,143.6572,143.8321,1406.43,2.31
2013-02-01,2743.324,154.484,143.7038,143.8923,1408.69,2.69
2013-02-04,2748.028,154.6045,143.7543,143.9366,1416.64,2.8
2013-02-05,2771.675,154.7064,143.8542,144.008,1410.4,3.27
2013-02-06,2775.844,154.7006,143.8941,144.0239,1407.84,3.6328
2013-02-07,2759.87,154.8985,143.9626,144.0442,1401.88,3.65
2013-02-08,2771.725,154.9912,144.0288,144.108,1401.05,2.41
2013-02-18,2737.471,155.1478,144.2164,144.2113,1384.54,1.75
2013-02-19,2685.606,155.1839,144.2979,144.2088,1386.91,2.3
2013-02-20,2702.635,155.3337,144.397,144.36,1386.17,1.89
2013-02-21,2610.549,155.4089,144.4304,144.3672,1365.92,2.03
2013-02-22,2596.604,155.5139,144.4344,144.3214,1367.99,2.2
2013-02-25,2604.96,155.5728,144.4574,144.2673,1357.23,2.51
2013-02-26,2567.595,155.6732,144.4126,144.2363,1343.03,4.8
2013-02-27,2594.677,155.562,144.4257,144.2863,1350.95,3.96
2013-02-28,2673.327,155.6073,144.414,144.261,1358.2,4.0
2013-03-01,2668.836,155.646,144.4342,144.2976,1345.11,4.15
2013-03-04,2545.715,155.747,144.5435,144.4316,1334.4,3.29
2013-03-05,2622.807,155.7175,144.5762,144.4634,1345.58,3.01
2013-03-06,2650.202,155.7831,144.5804,144.4704,1342.36,2.85
2013-03-07,2619.479,155.7829,144.614,144.4565,1335.7,2.1
2013-03-08,2606.927,155.826,144.6075,144.4542,1339.57,2.1
2013-03-11,2592.372,155.8836,144.6207,144.4461,1333.72,2.25
2013-03-12,2555.615,155.9158,144.648,144.4663,1323.32,2.09
2013-03-13,2527.486,155.9795,144.637,144.487,1321.86,2.06
2013-03-14,2534.273,155.9702,144.623,144.4782,1312.49,2.1
